v1,v3,v4,v5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v22,v23,v24,v25
2124,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,573000,-0.5,513920,-0.5,0.5,598582,640483,568653,24872059,27,77,0
2125,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,875000,-0.5,721000,-0.5,0.5,851661,894244,800561,68022502,9,78,1
2126,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,407500,-0.5,448800,-0.5,0.5,472643,519907,434832,24862919,89,82,0
2127,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,830000,-0.5,684000,-0.5,0.5,833473,891816,783465,82847793,7,82,1
2128,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,625000,-0.5,72472,-0.5,0.5,625859,713479,563273,24858083,74,83,0
2129,2,-0.5,-1.5,-2,0.5,0,0.5,-0.5,2,407500,-0.5,489600,-0.5,0.5,726499,799149,639319,24862920,92,82,0
2130,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,865000,0.5,481074,-0.5,0.5,765303,818874,704079,24856047,61,85,1
2131,2,1.5,-0.5,-2,0.5,0,0.5,0,2,1055000,0,408829,-0.5,0.5,908315,971897,853816,24857340,99,89,1
2132,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,490000,0,384832,-0.5,0.5,498771,558624,453882,24859018,54,91,1
2133,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,675000,-0.5,518000,-0.5,0.5,624412,655633,574459,24871993,28,91,1
2134,2,1,-0.5,-2,0.5,0,0.5,0,2,800000,0,726000,-0.5,0.5,806788,855195,758381,24857057,122,92,1
2135,2,1.5,-0.5,-2,0.5,0,0.5,-1.5,2,560000,-1.5,152910,1,0.5,567016,629388,527325,24866672,40,96,1
2136,2,2,-0.5,-2,0.5,0,0.5,0.5,2,885000,0.5,871000,-0.5,0.5,1048605,1132493,964717,79526744,8,99,1
2137,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,730000,-0.5,360857,-0.5,0.5,698086,746952,649220,24872670,17,99,1
2138,2,-0.5,-1.5,-2,0.5,0,0.5,-0.5,2,131500,-0.5,211612,-0.5,0.5,521811,579210,474848,24859367,62,99,0
2139,2,1,-0.5,-2,0.5,0,0.5,0,2,720000,0,507090,1.5,0.5,672396,726188,605156,24861122,115,107,1
2140,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,492000,-0.5,269805,1,0.5,491153,550091,442038,24867428,43,107,1
2141,2,1.5,-0.5,-2,0.5,0,0.5,0,2,1200000,0,730874,-0.5,0.5,972115,1137375,865182,24870907,23,110,1
2142,2,2,-0.5,-2,0.5,0,0.5,0.5,2,850000,0.5,487500,-0.5,0.5,796527,876180,732805,24859998,108,110,1
2143,2,2,-0.5,-2,0.5,0,0.5,1,2,743000,1,345306,2,0.5,921671,1106005,755770,82818572,59,110,1
2144,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,649000,-0.5,80437,-0.5,0.5,659069,698613,606343,24856119,58,110,0
2145,2,0.5,-0.5,-2,0.5,0,0.5,-1.5,2,575000,-1.5,416160,-0.5,0.5,595656,643308,553960,24866724,44,111,1
2146,2,1.5,-0.5,-2,0.5,0,0.5,0,2,645000,0,119708,-0.5,0.5,695074,764581,632517,24863650,106,111,0
2147,2,1,-0.5,-2,0.5,0,0.5,0,2,859000,0,781564,-0.5,0.5,860445,920676,808818,24870176,30,114,1
2148,2,1,-0.5,-2,0.5,0,0.5,0,2,838000,0,684000,-0.5,0.5,749755,809735,637292,61174140,11,113,1
2149,2,-0.5,-1.5,-2,0.5,0,0.5,0.5,2,504000,0.5,224659,2,0.5,512229,594186,420028,24862011,87,113,0
2150,2,-0.5,-1.5,-2,0.5,0,0.5,-0.5,2,485000,-0.5,114409,-0.5,0.5,429917,485806,378327,24859911,89,113,1
2151,2,1.5,-0.5,-2,0.5,0,0.5,0,2,1175000,0,556930,-0.5,0.5,1061311,1209895,933954,24870765,27,114,1
2152,2,1.5,-0.5,-2,0.5,0,0.5,-1.5,2,510000,-1.5,266884,1,0.5,646173,691405,594479,24865348,37,117,1
2153,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,830000,0,630000,-0.5,0.5,716613,759610,659284,24856589,104,117,1
2154,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,825000,-0.5,576000,-0.5,0.5,735559,779693,669359,24858645,87,117,1
2155,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,545000,-1.5,268283,1,0.5,591999,639359,556479,24866149,47,118,1
2156,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,1103000,-0.5,622391,-0.5,0.5,959632,1045999,882861,24860930,109,118,1
2157,2,0.5,-0.5,-2,0.5,0,0.5,1,2,465000,1,382603,0.5,0.5,446024,486166,401422,24861811,43,119,1
2158,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,442000,0,305786,-0.5,0.5,435044,474198,404591,24863737,94,119,1
2159,2,-0.5,-1.5,-2,0.5,0,0.5,-0.5,2,510000,-0.5,138524,-0.5,0.5,479586,513157,436423,24858762,97,119,0
2160,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,460500,-0.5,282618,1,0.5,509850,555736,474160,24866844,45,119,1
2161,2,0.5,-0.5,-2,0.5,0,0.5,0,2,690000,0,645000,-0.5,0.5,714050,756893,664066,24870430,30,120,1
2162,2,0.5,-0.5,-2,0.5,0,0.5,-2,2,550000,-2,0,0.5,0.5,403367,467906,322694,2122171760,0,3610,0
2163,2,0.5,-0.5,-2,0.5,0,0.5,0,2,740000,0,313311,-0.5,0.5,670310,730638,596576,24858019,74,121,1
2164,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,510000,-0.5,520200,-0.5,0.5,611707,672878,556653,24873375,14,874,0
2165,2,2,-0.5,-2,0.5,0,0.5,1,2,815000,1,126880,2,0.5,1159342,1402804,1020221,82839510,99,125,0
2166,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,597000,-0.5,130598,-0.5,0.5,585828,620978,544820,24856470,74,124,1
2167,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,600000,-0.5,437868,-0.5,0.5,588429,635503,541355,24858837,96,124,1
2168,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,901000,0.5,534460,-0.5,0.5,892345,945886,838804,24857533,84,125,1
2169,2,0.5,-0.5,-2,0.5,0,0.5,0,2,740000,0,623811,-0.5,0.5,728424,764845,677434,24870270,29,125,1
2170,2,2,-0.5,-2,0.5,0,0.5,0.5,2,820000,0.5,524205,1.5,0.5,857664,934854,720438,24861160,113,126,1
2171,2,-0.5,-1.5,-2,0.5,0,0.5,2,2,295000,2,171000,2,0.5,1408970,1845751,1014458,24864767,50,1528,1
2172,2,2,-0.5,-2,0.5,0,0.5,0.5,2,1100000,0.5,920000,2,0.5,1122793,1212616,1021742,24862776,122,126,1
2173,2,0.5,-0.5,-2,0.5,0,0.5,-2,2,560000,-2,124766,1,0.5,512377,558491,466263,24864807,42,127,1
2174,2,1,-0.5,-2,0.5,0,0.5,0,2,865000,0,850000,-0.5,0.5,910299,964917,837475,24857744,86,127,1
2175,2,-0.5,-0.5,-2,0.5,0,0.5,1.5,2,1605000,1.5,570020,-0.5,0.5,1527352,1955011,1176061,82850837,52,128,0
2176,2,0.5,-0.5,-2,0.5,0,0.5,0,2,650000,0,89632,-0.5,0.5,557225,601803,512647,24862872,114,133,0
2177,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,825000,-0.5,684000,-0.5,0.5,845433,896159,794707,82832583,7,133,0
2178,2,-0.5,-0.5,-2,0.5,0,0.5,-1.5,2,390000,-1.5,367000,-0.5,0.5,342383,400588,277330,24867487,43,133,1
2179,2,1.5,-0.5,-2,0.5,0,0.5,-1.5,2,660000,-1.5,111628,1,0.5,705134,761545,641672,24865254,35,134,1
2180,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,575000,-1.5,238292,0.5,0.5,549642,577124,516663,24865834,45,134,1
2181,2,-0.5,-0.5,-2,0.5,0,0.5,0.5,2,660000,0.5,325000,-0.5,0.5,628113,672081,577864,24864233,99,134,1
2182,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,646000,-0.5,596442,-0.5,0.5,609989,670988,561190,24867361,50,134,1
2183,2,-0.5,-1.5,-2,0.5,0,0.5,-0.5,2,690000,-0.5,243453,0.5,0.5,670590,717531,623649,24865395,36,134,1
2184,2,0,-0.5,-2,0.5,0,0.5,0.5,2,885000,0.5,84647,-0.5,0.5,839914,957502,739124,24860235,129,135,1
2185,2,2,-0.5,-2,0.5,0,0.5,0.5,2,1075000,0.5,900000,-0.5,0.5,1025999,1118339,892619,82760968,7,136,1
2186,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,695000,-0.5,159837,2,0.5,672916,720020,605624,24860614,114,139,1
2187,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,698000,0.5,620000,-0.5,0.5,687599,749483,653219,24868848,51,138,0
2188,2,1.5,-0.5,-2,0.5,0,0.5,0.5,2,935000,0.5,406880,-0.5,0.5,914599,969475,841431,24870991,27,138,1
2189,2,1.5,-0.5,-2,0.5,0,0.5,0.5,2,690000,0.5,227737,-0.5,0.5,683643,752007,622115,24860052,128,138,1
2190,2,1,-0.5,-2,0.5,0,0.5,0.5,2,758000,0.5,611911,-0.5,0.5,669006,735907,588725,24862060,112,139,1
2191,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,543000,-1.5,382500,1,0.5,571541,611549,531533,24865980,46,139,1
2192,2,1,-0.5,-2,0.5,0,0.5,0,2,1120000,0,852678,-0.5,0.5,984912,1083403,847024,24857655,75,139,1
2193,2,1.5,-0.5,-2,0.5,0,0.5,0,2,715000,0,329525,-0.5,0.5,834658,884737,792925,24871066,26,140,0
2194,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,458000,-0.5,261853,-0.5,0.5,422676,456490,380408,24862611,66,140,1
2195,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,836000,-0.5,721000,-0.5,0.5,884998,946948,831898,79539099,8,141,1
2196,2,0.5,-0.5,-2,0.5,0,0.5,-1.5,2,319000,-1.5,407000,-0.5,0.5,563350,619685,529549,24863802,107,4284,1
2197,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,593000,-1.5,501000,1,0.5,603261,663587,555000,24866350,43,141,1
2198,2,1.5,-0.5,-2,0.5,0,0.5,-2,2,520000,-2,524000,1,0.5,625963,688559,569626,24865400,36,1742,1
2199,2,-0.5,-1.5,-2,0.5,0,0.5,0,2,537000,0,257902,2,0.5,613909,724413,540240,24862276,124,141,1
2200,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,745000,0.5,227047,-0.5,0.5,716244,759219,673269,24868334,55,143,1
2201,2,1,-0.5,-2,0.5,0,0.5,2,2,510000,2,249570,0.5,0.5,540936,578802,513889,24871672,29,142,0
2202,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,750000,0.5,111897,-0.5,0.5,764550,818069,703386,24868275,52,146,0
2203,2,0.5,-0.5,-2,0.5,0,0.5,0,2,620000,0,154511,-0.5,0.5,490441,583625,421779,24868723,51,145,0
2204,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,569000,-0.5,121852,-0.5,0.5,595151,642763,547539,24869690,42,145,0
2205,2,1,-0.5,-2,0.5,0,0.5,1,2,1280000,1,156098,-0.5,0.5,1126264,1272678,991112,24869444,64,145,1
2206,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,910000,0.5,387814,-0.5,0.5,863054,923468,802640,24860298,99,146,1
2207,2,2,-0.5,-2,0.5,0,0.5,0.5,2,1100000,0.5,871000,-0.5,0.5,1054373,1159810,927848,64964539,10,146,1
2208,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,606500,-0.5,474275,-0.5,0.5,596152,685575,488845,24873321,13,145,0
2209,2,0,-0.5,-2,0.5,0,0.5,-2,2,500000,-2,310000,1,0.5,540267,599696,497046,24864812,42,147,1
2210,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,690000,0.5,657000,-0.5,0.5,747167,829355,709809,24856839,92,146,0
2211,2,-0.5,-1.5,-2,0.5,0,0.5,-2,2,625000,-2,188681,-0.5,0.5,776204,869348,683060,24862633,114,147,1
2212,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,412000,-0.5,390000,-0.5,0.5,478022,540165,411099,24859903,114,147,0
2213,2,-0.5,-0.5,-2,0.5,0,0.5,0.5,2,852000,0.5,680000,-0.5,0.5,794895,882333,723354,24868578,104,147,1
2214,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,557000,-0.5,460000,-0.5,0.5,533565,565579,496215,24862751,99,148,1
2215,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,792000,-0.5,701000,-0.5,0.5,624847,687332,568611,24857720,78,152,0
2216,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,619500,-0.5,487979,-0.5,0.5,606833,661448,546150,24873394,14,153,1
2217,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,625000,-0.5,73867,-0.5,0.5,590931,644115,531838,24858825,86,152,0
2218,2,0.5,-0.5,-2,0.5,0,0.5,0,2,495000,0,344210,-0.5,0.5,549396,615324,505444,24863269,101,152,0
2219,2,0.5,-0.5,-2,0.5,0,0.5,0,2,683500,0,198369,-0.5,0.5,675831,736656,608248,24869054,46,153,0
2220,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,711000,-0.5,669000,-0.5,0.5,778382,848436,723895,24858384,78,154,1
2221,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,930000,-0.5,790000,-0.5,0.5,826907,876521,752485,24857674,87,155,1
2222,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,645000,-0.5,63116,-0.5,0.5,658334,717584,612251,24859265,88,155,0
2223,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,519000,-0.5,274636,0.5,0.5,526981,569139,495362,24866167,46,155,0
2224,2,1.5,-0.5,-2,0.5,0,0.5,-1.5,2,475000,-1.5,83425,1,0.5,611512,660433,574821,24866662,40,155,1
2225,2,0,-0.5,-2,0.5,0,0.5,0.5,2,500000,0.5,55151,-0.5,0.5,505882,556470,455294,24864268,109,159,1
2226,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,885000,-0.5,670000,-0.5,0.5,797162,900793,733389,24856402,91,159,1
2227,2,0,-0.5,-2,0.5,0,0.5,-1.5,2,470000,-1.5,356000,0.5,0.5,464618,515726,418156,24866804,44,160,1
2228,2,1,-0.5,-2,0.5,0,0.5,0.5,2,1235000,0.5,137382,-0.5,0.5,922720,987310,858130,24856924,87,161,1
2229,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,700000,-0.5,558000,-0.5,0.5,706295,755736,649791,24867301,50,161,0
2230,2,1.5,-0.5,-2,0.5,0,0.5,0,2,411000,0,99361,-0.5,0.5,561462,713057,432326,24859647,108,161,0
2231,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,969000,-0.5,414851,-0.5,0.5,911482,993515,838563,24857572,87,161,1
2232,2,0.5,-0.5,-2,0.5,0,0.5,-2,2,430000,-2,405000,0.5,0.5,485083,519039,451127,24866615,41,2139,1
2233,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,908000,0.5,640000,-0.5,0.5,922770,987364,848948,24859061,109,161,1
2234,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,780000,0.5,763000,-0.5,0.5,757792,795682,689591,24865546,35,162,1
2235,2,0.5,-0.5,-2,0.5,0,0.5,0,2,460000,0,431000,-0.5,0.5,464958,557950,381266,24864262,93,166,0
2236,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,800000,0.5,151507,-0.5,0.5,577874,647219,508529,24859945,94,166,0
2237,2,1,-0.5,-2,0.5,0,0.5,0.5,2,1045000,0.5,119662,-0.5,0.5,948853,1024761,863456,24857789,67,166,1
2238,2,0.5,-0.5,-2,0.5,0,0.5,-1.5,2,550000,-1.5,199375,-0.5,0.5,563693,620062,501687,24864806,42,166,1
2239,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,765000,-0.5,61722,-0.5,0.5,844422,895087,768424,24856944,96,168,1
2240,2,0.5,-0.5,-2,0.5,0,0.5,-2,2,417000,-2,69089,1,0.5,495238,539809,465524,24865917,46,169,1
2241,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,3484,-2,0,2,0.5,641890,686822,577701,2129909938,104,0,0
2242,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,490000,-0.5,401000,-0.5,0.5,531123,616103,446143,24859908,89,169,1
2243,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,665000,-0.5,607091,-0.5,0.5,667506,727582,620781,24855819,84,169,1
2244,2,2,-0.5,-2,0.5,0,0.5,0.5,2,1180000,0.5,338830,-0.5,0.5,1000840,1130949,880739,24861431,90,169,1
2245,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,768000,-0.5,670000,-0.5,0.5,757040,825174,704047,64964578,10,170,1
2246,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,508000,-0.5,53360,-0.5,0.5,497716,527579,452922,24861237,89,173,1
2247,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,575000,-0.5,339219,-0.5,0.5,543267,575863,505238,24872396,24,173,0
2248,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,675000,0,421233,-0.5,0.5,698778,754680,642876,24857399,92,173,1
2249,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,726000,0,606138,-0.5,0.5,851946,1030855,681557,24858129,72,173,1
2250,2,-0.5,-0.5,-2,0.5,0,0.5,2,2,4100000,2,2700000,2,0.5,4020963,4865365,3136351,82832891,94,173,1
2251,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,945000,-0.5,770000,-0.5,0.5,1227864,1473437,1006848,24867389,50,173,1
2252,2,0,-0.5,-2,0.5,0,0.5,0,2,610000,0,214435,-0.5,0.5,608448,657124,565857,24864572,67,175,1
2253,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,644000,0,481000,-0.5,0.5,564174,620591,519040,24864589,69,176,1
2254,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,470000,-0.5,77650,1,0.5,457353,521382,411618,24867498,43,176,0
2255,2,1.5,-0.5,-2,0.5,0,0.5,0.5,2,988000,0.5,785310,-0.5,0.5,937676,1003313,862662,24868052,54,176,1
2256,2,2,-0.5,-2,0.5,0,0.5,1,2,1150000,1,485153,2,0.5,1140052,1242657,1048848,82842310,68,180,1
2257,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,525000,-1.5,465354,-0.5,0.5,615420,658499,578495,24866613,41,180,1
2258,2,0.5,-0.5,-2,0.5,0,0.5,0,2,757000,0,574130,-0.5,0.5,786587,849514,739392,24863049,99,180,0
2259,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,569000,-0.5,70084,-0.5,0.5,596641,650339,554876,24859359,77,180,0
2260,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,662000,-1.5,563000,-0.5,0.5,686390,734437,638343,24865367,36,180,1
2261,2,2,-0.5,-2,0.5,0,0.5,-0.5,2,858000,-0.5,283182,-0.5,0.5,815042,904697,733538,108865745,3,180,1
2262,2,-0.5,-0.5,-2,0.5,0,0.5,0.5,2,580000,0.5,54355,-0.5,0.5,618708,680579,581586,24862278,104,180,0
2263,2,0,-0.5,-2,0.5,0,0.5,-0.5,2,610000,-0.5,78646,-0.5,0.5,636416,693693,591867,24857679,83,181,0
2264,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,525000,-0.5,383000,1,0.5,540531,583773,502694,24866610,41,181,0
2265,2,1,-0.5,-2,0.5,0,0.5,0.5,2,850000,0.5,673000,-0.5,0.5,838103,888389,771055,68022496,9,183,1
2266,2,1.5,-0.5,-2,0.5,0,0.5,-2,2,540000,-2,327725,0.5,0.5,526414,568527,484301,24864773,42,187,1
2267,2,0.5,-0.5,-2,0.5,0,0.5,0,2,621000,0,207093,-0.5,0.5,642552,687531,565446,24868765,48,187,1
2268,2,1.5,-0.5,-2,0.5,0,0.5,0.5,2,975000,0.5,975000,-0.5,0.5,1041169,1145286,947464,24870762,27,624,1
2269,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,516000,-1.5,231791,0.5,0.5,533783,560472,496418,24865940,46,189,1
2270,2,0.5,-0.5,-2,0.5,0,0.5,0,2,905000,0,690000,-0.5,0.5,837622,913008,778988,24871731,28,190,0
2271,2,0.5,-0.5,-2,0.5,0,0.5,0,2,640000,0,88914,-0.5,0.5,635860,674012,584991,24856436,104,190,1
2272,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,760000,-0.5,358858,-0.5,0.5,755643,816094,710304,24860825,114,190,1
2273,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,595000,-0.5,353275,-0.5,0.5,598749,646649,562824,24872606,22,191,0
2274,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,617500,0.5,85169,-0.5,0.5,575387,638680,535110,24865510,50,194,1
2275,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,605000,-0.5,515000,-0.5,0.5,566601,611929,504275,24858440,92,194,1
2276,2,-0.5,-1.5,-2,0.5,0,0.5,-0.5,2,402000,-0.5,47709,-0.5,0.5,442607,508998,371790,24860317,114,194,0
2277,2,0,-0.5,-2,0.5,0,0.5,0,2,1101000,0,548697,-0.5,0.5,832366,873984,765777,24857844,78,194,1
2278,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,488000,-0.5,107054,-0.5,0.5,496295,526073,456591,24861222,89,194,1
2279,2,1,-0.5,-2,0.5,0,0.5,0.5,2,915000,0.5,391031,-0.5,0.5,963334,1059667,857367,24870708,28,195,1
2280,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,750000,0.5,145864,-0.5,0.5,737429,781675,678435,24862905,104,195,1
2281,2,1,-0.5,-2,0.5,0,0.5,0,2,720000,0,199034,-0.5,0.5,702450,793769,590058,24859486,131,196,1
2282,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,740000,-0.5,608000,-0.5,0.5,731396,767966,680198,24872682,18,197,1
2283,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,710000,-0.5,450000,-0.5,0.5,547465,607686,492719,24859053,102,197,1
2284,2,0,-0.5,-2,0.5,0,0.5,0.5,2,850000,0.5,106521,-0.5,0.5,861462,913150,792545,24856001,67,201,0
2285,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,530000,-0.5,245744,0.5,0.5,516242,547217,464618,24866708,44,201,1
2286,2,0,-0.5,-2,0.5,0,0.5,-1.5,2,508000,-1.5,440000,1,0.5,512301,553285,476440,24866035,49,201,1
2287,2,1.5,-0.5,-2,0.5,0,0.5,-0.5,2,960000,-0.5,793000,-0.5,0.5,930078,995183,846371,82850032,7,194,1
2288,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,500000,-0.5,65704,-0.5,0.5,393875,476589,307222,24858833,98,202,0
2289,2,-0.5,-1.5,-2,0.5,0,0.5,2,2,80000,2,141439,0.5,0.5,287801,328093,259021,24868135,50,12112,0
2290,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,825000,0.5,436837,-0.5,0.5,792540,848018,721211,24855984,67,204,1
2291,2,1,-0.5,-2,0.5,0,0.5,-1.5,2,555000,-1.5,82960,1,0.5,599649,647621,557674,24866880,46,204,1
2292,2,1.5,-0.5,-2,0.5,0,0.5,0.5,2,1080000,0.5,567784,-0.5,0.5,1037368,1161852,902510,24872902,17,204,1
2293,2,1,-0.5,-2,0.5,0,0.5,0,2,725000,0,393566,-0.5,0.5,761717,837889,723631,24865707,34,204,0
2294,2,2,-0.5,-2,0.5,0,0.5,0.5,2,1315000,0.5,1105543,-0.5,0.5,1057692,1174038,877884,24862480,112,204,0
2295,2,1.5,-0.5,-2,0.5,0,0.5,0.5,2,917000,0.5,392805,-0.5,0.5,913126,977045,840076,24873006,18,204,1
2296,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,630000,-0.5,305534,-0.5,0.5,627061,670955,583167,24872547,23,205,1
2297,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,350000,0,515000,-0.5,0.5,607973,668770,559335,24856900,104,4943,1
2298,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,805000,-0.5,148526,-0.5,0.5,812693,869582,763931,24870018,24,208,1
2299,2,0,-0.5,-2,0.5,0,0.5,-0.5,2,765000,-0.5,64536,-0.5,0.5,688516,757368,599009,24858489,93,208,1
2300,2,1,-0.5,-2,0.5,0,0.5,0.5,2,1211000,0.5,506909,-0.5,0.5,1127479,1228952,992182,24871569,28,208,1
2301,2,0.5,-0.5,-2,0.5,0,0.5,0,2,710000,0,611236,-0.5,0.5,734422,771143,675668,24858009,74,209,1
2302,2,-0.5,-0.5,-2,0.5,0,0.5,0.5,2,550000,0.5,194641,-0.5,0.5,540729,589395,465027,24863611,93,209,1
2303,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,544000,-0.5,52762,-0.5,0.5,566648,611980,526983,24858841,96,209,1
2304,2,1,-0.5,-2,0.5,0,0.5,0.5,2,760000,0.5,364283,-0.5,0.5,786412,880781,715635,24856594,131,209,1
2305,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,876500,0.5,89597,-0.5,0.5,885821,938970,814955,24857360,74,210,1
2306,2,0.5,-0.5,-2,0.5,0,0.5,-0.5,2,477500,-0.5,273648,-0.5,0.5,845664,1065537,659618,24867366,50,210,0
2307,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,906500,0.5,906500,-0.5,0.5,965631,1052538,849755,24868882,56,621,0
2308,2,0.5,-0.5,-2,0.5,0,0.5,0,2,490000,0,340000,-0.5,0.5,520264,567088,478643,24863757,73,215,1
2309,2,-0.5,-0.5,-2,0.5,0,0.5,0.5,2,655000,0.5,60528,-0.5,0.5,653803,686493,608037,24864485,88,215,1
2310,2,2,-0.5,-2,0.5,0,0.5,0.5,2,914000,0.5,154107,2,0.5,945110,1011268,850599,82837327,55,215,0
2311,2,0.5,-0.5,-2,0.5,0,0.5,0.5,2,925000,0.5,86809,-0.5,0.5,906240,951552,833741,24856831,104,216,1
2312,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,688000,0,337128,-0.5,0.5,610057,664962,555152,24864027,104,217,1
2313,2,2,-0.5,-2,0.5,0,0.5,0.5,2,1050000,0.5,612000,-0.5,0.5,963315,1107812,866984,24860731,98,217,1
2314,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,550000,-0.5,367085,-0.5,0.5,510214,561235,454090,24858229,114,218,1
2315,2,0,-0.5,-2,0.5,0,0.5,-1.5,2,368000,-1.5,193486,0.5,0.5,395103,446466,363495,24866722,44,222,1
2316,2,0.5,-0.5,-2,0.5,0,0.5,-2,2,0,-2,0,0.5,0.5,466945,527648,415581,2112104796,29,0,0
2317,2,2,-0.5,-2,0.5,0,0.5,0.5,2,950000,0.5,890000,-0.5,0.5,999409,1119338,899468,79537741,8,222,1
2318,2,1,-0.5,-2,0.5,0,0.5,0,2,839000,0,433805,0.5,0.5,679875,734265,625485,24872974,18,222,1
2319,2,-0.5,-0.5,-2,0.5,0,0.5,0,2,580000,0,43803,-0.5,0.5,553461,608807,470442,24862931,114,222,1
2320,2,1,-0.5,-2,0.5,0,0.5,-0.5,2,765000,-0.5,673000,-0.5,0.5,771379,825376,725096,79526743,8,222,1
2321,2,-0.5,-0.5,-2,0.5,0,0.5,-0.5,2,620000,-0.5,49499,-0.5,0.5,600121,642129,534108,24863119,114,223,1
